clue	NNS	2
clues	NNS	2
buildup	NN	1
provoke	VB	2
cutback	NNS	5
cutbacks	NNS	5
*t*-48	-NONE-	2
lead	VB	8
front	NN	5
0.1	CD	3
conform	VBZ	1
conforms	VBZ	1
`	``	10
soft	JJ	3
landing	NN	2
translated_apos	''	10
elliott	NNP	1
platt	NNP	2
donaldson	NNP	4
lufkin	NNP	4
jenrette	NNP	4
security	NNP	12
securities	NNP	10
excessive	JJ	3
slowdown	NN	4
*t*-49	-NONE-	2
ease	VBZ	1
eases	VBZ	1
lead	VBG	12
leading	VBG	12
nondurable	JJ	1
intend	VBN	3
intended	VBN	3
last	VB	2
0.3	CD	2
109.73	CD	1
after	RB	2
climb	VBG	2
climbing	VBG	2
0.9	CD	2
durable	JJ	1
0.2	CD	1
127.03	CD	1
3.9	CD	2
estimate	VBD	8
estimated	VBD	8
durable-goods	NNS	1
1.6	CD	3
234.4	CD	1
5.4	CD	2
level	JJ	1
manufacturer	NNS	7
manufacturers	NNS	7
backlog	NNS	2
backlogs	NNS	2
unfilled	JJ	1
0.5	CD	1
497.34	CD	1
help	VBN	6
helped	VBN	6
strength	NN	7
exclude	VBG	2
excluding	VBG	2
decline	VBD	22
declined	VBD	22
*t*-50	-NONE-	2
account	VBZ	1
accounts	VBZ	1
half	NN	9
off	JJ	2
191.9	CD	1
berson	NNP	1
banker	NNP	3
bankers	NNP	3
predict	VBD	3
predicted	VBD	3
eventually	RB	8
boost	VB	8
single-family	JJ	1
home	NNS	3
homes	NNS	3
nonresidential	JJ	1
99.1	CD	1
government	NNP	2
4.3	CD	2
88	CD	2
adjust	VBG	2
adjusting	VBG	2
change	VB	6
contrast	VBP	1
issue	VBD	3
issued	VBD	3
earlier	RBR	12
mcgraw-hill	NNP	6
f.w.	NNP	1
dodge	NNP	4
contract	NNS	25
contracts	NNS	25
award	VBN	4
awarded	VBN	4
goverment	NN	1
count	VBZ	2
counts	VBZ	2
spend	VBN	4
spent	VBN	4
*-53	-NONE-	2
*-54	-NONE-	2
renovation	NN	2
purchasing	NN	5
slow	VBG	8
slowing	VBG	8
signal	VBG	1
signaling	VBG	1
imminent	JJ	5
bretz	NNP	3
association	NN	9
committee	NN	13
material	NNS	16
materials	NNS	16
pitney	NNP	1
bowes	NNP	1
stamford	NNP	3
low	JJ	23
*-55	-NONE-	2
evidence	NN	14
export	NN	11
good	JJR	10
better	JJR	10
purhasing	NN	1
purchase	VBD	2
purchased	VBD	2
steep	JJR	2
steeper	JJR	2
vendor	NNS	1
vendors	NNS	1
deliver	VBG	1
delivering	VBG	1
consider	VBP	3
inflationary	JJ	1
pressure	NNS	8
pressures	NNS	8
abate	VBG	1
abating	VBG	1
supplier	NNS	3
suppliers	NNS	3
handle	VB	2
delivery	NN	16
lengthen	VBP	1
*-56	-NONE-	2
provide	VBN	8
provided	VBN	8
indicator	NNS	5
indicators	NNS	5
gauge	VBZ	1
gauges	VBZ	1
difference	NN	10
report	VBG	5
reporting	VBG	5
improvement	NN	6
particular	JJ	7
worsening	NN	1
poll	VBD	1
polled	VBD	1
73	CD	2
*t*-51	-NONE-	3
import	VBP	1
10	CD	51
import	VBD	2
imported	VBD	2
acknowledge	VBG	1
acknowledging	VBG	1
trend	NN	7
suspect	VB	1
go	VBG	20
going	VBG	20
that	RB	3
item	NNS	7
items	NNS	7
short	JJ	12
supply	NN	6
number	VBD	1
numbered	VBD	1
dozen	NN	4
include	VBD	14
included	VBD	14
newcomer	NN	1
milk	NN	4
powder	NN	1
odd	JJ	3
thing	NN	14
put	VB	12
row	NN	2
shortage	NN	2
nonfat	JJ	1
blame	VBD	1
blamed	VBD	1
dairy	NN	1
exceptionally	RB	2
couple	VBN	3
coupled	VBN	3
import	NN	5
quota	NNS	2
quotas	NNS	2
pamela	NNP	2
sebastian	NNP	1
contribute	VBD	6
contributed	VBD	6
article	NN	6
seasonally	RB	2
judge	VBG	1
judging	VBG	1
americana	NNS	2
haruki	NNP	1
murakami	NNP	2
wild	NNP	3
sheep	NNP	4
chase	NNP	6
kodansha	NNP	2
320	CD	1
18.95	CD	1
baby	NN	1
boomer	NNS	1
boomers	NNS	1
side	NNS	9
sides	NNS	9
lot	NN	12
common	NN	3
novel	NN	4
texture	NN	1
entirely	RB	4
especially	RB	9
character	NNS	2
characters	NNS	2
drink	VBP	2
salty	NNP	1
dog	NNP	1
dogs	NNP	1
whistle	VBP	1
johnny	NNP	1
goode	NNP	1
bug	NNP	1
bugs	NNP	1
bunny	NNP	1
rerun	NNS	4
reruns	NNS	4
read	VBP	2
mickey	NNP	1
spillane	NNP	1
talk	VBP	1
groucho	NNP	1
harpo	NNP	1
worry	VBP	3
career	NNS	2
careers	NNS	2
suffer	VBP	2
break	VBN	4
broken	VBN	4
marriage	NNS	2
marriages	NNS	2
desultory	JJ	1
affair	NNS	6
affairs	NNS	6
reader	NN	3
charm	NN	1
engaging	JJ	1
recognize	VBG	1
recognizing	VBG	1
buttoned-down	JJ	1
society	NN	3
contemporary	JJ	4
lore	NN	1
refresh	VBG	1
refreshing	VBG	1
read	VB	6
author	NN	4
*t*-52	-NONE-	2
belong	VB	1
self-aggrandizing	JJ	1
we-japanese	JJ	1
school	NN	22
writer	NNS	2
writers	NNS	2
*t*-53	-NONE-	2
perpetuate	VBP	1
notion	NN	2
unique	JJ	1
japanese	NN	2
unfathomable	JJ	1
outsider	NNS	1
outsiders	NNS	1
carry	VBZ	4
carries	VBZ	4
implicit	JJ	1
relation	NNS	10
relations	NNS	10
japanese	NNS	4
think	VBP	14
nutty	JJ	1
plot	NN	1
root	VBN	1
rooted	VBN	1
*-57	-NONE-	2
reality	NN	4
imaginative	JJ	1
funny	JJ	4
disaffected	JJ	1
hard-drinking	JJ	1
nearly-30	JJ	1
hero	NN	2
set	VBZ	2
sets	VBZ	2
snow	NN	1
search	NN	1
elusive	JJ	1
sheep	NN	1
star	NN	2
back	NN	2
behest	NN	1
sinister	JJ	1
erudite	JJ	1
mobster	NN	1
stanford	NNP	2
degree	NN	2
tow	NN	1
prescient	JJ	1
girlfriend	NN	1
sassy	JJ	1
retort	NNS	1
retorts	NNS	1
*t*-54	-NONE-	2
mark	VBP	1
her	PRP	18
docile	JJ	1
butterfly	NN	1
meet	VBZ	1
meets	VBZ	1
solicitous	JJ	1
christian	JJ	1
chauffeur	NN	1
*t*-55	-NONE-	2
offer	VBZ	5
offers	VBZ	5
god	NNP	1
phone	NN	2
man	NNP	2
sweet	JJ	2
roughhewn	JJ	1
figure	NN	4
*t*-56	-NONE-	2
wear	VBZ	1
wears	VBZ	1
else	RB	3
a	JJ	2
sheepskin	NN	1
40-year-old	JJ	1
publishing	NN	10
sensation	NN	1
norwegian	NNP	1
wood	NNP	3
seem	VBZ	8
seems	VBZ	8
fluent	JJ	1
beatles	NNP	2
lyric	NNS	1
lyrics	NNS	1
copy	NNS	5
copies	NNS	5
publish	VBD	1
published	VBD	1
youthful	JJ	1
tokyo	NNP	24
brat	NN	1
pack	NN	1
*t*-57	-NONE-	2
dominate	VBG	1
dominating	VBG	1
best-seller	NN	1
chart	NNS	1
charts	NNS	1
book	NNS	5
books	NNS	5
write	VBN	5
written	VBN	5
idiomatic	JJ	1
language	NN	6
usually	RB	10
carry	VBP	2
dash	NNS	1
dashes	NNS	1
gotta	NNP	2
have	NNP	2
wa	,	1
macmillan	NNP	2
339	CD	1
17.95	CD	2
baseball	NN	3
nipponese	JJ	2
version	NN	5
call	VB	1
game	NN	8
describe	VBZ	3
describes	VBZ	3
mirror	NN	1
fabled	JJ	1
virtue	NNS	1
virtues	NNS	1
harmony	NN	2
wa	NNP	2
japanese	NNP	5
spirit	NN	5
ballplayer	NNS	3
ballplayers	NNS	3
player	NN	1
commitment	NN	3
practice	NN	10
image	NN	4
important	JJ	17
batting	NN	1
average	NN	10
poll	NNS	2
polls	NNS	2
name	VBD	2
named	VBD	2
giant	NNP	6
giants	NNP	2
tatsunori	NNP	1
hara	NNP	1
humble	JJ	1
uncomplaining	JJ	1
obedient	JJ	1
soul	NN	1
male	JJ	2
symbol	NN	3
besuboru	FW	1
play	VBN	3
played	VBN	3
ball	NN	1
bat	NN	1
unrecognizable	JJ	2
politely	RB	1
return	VBP	1
foul	JJ	2
ball	NNS	1
balls	NNS	1
stadium	NN	8
usher	NNS	1
ushers	NNS	1
strike	NN	11
zone	NN	2
expand	VBZ	1
expands	VBZ	1
depend	VBG	2
depending	VBG	2
size	NN	10
hitter	NN	1
tie	NNS	6
ties	NNS	6
even	JJ	3
welcome	VBN	1
welcomed	VBN	1
honorably	RB	1
sidestep	VBP	1
shame	NN	3
defeat	NN	1
player	NNS	5
players	NNS	5
must	MD	19
abide	VB	1
strict	JJ	3
rule	NNS	8
rules	NNS	8
conduct	NN	1
life	NNS	5
lives	NNS	4
always	RB	16
wear	VB	1
road	NN	4
amusing	JJ	2
chronicle	NN	1
ration	VBN	1
rationed	VBN	1
fare	VBP	2
enormous	JJ	2
sum	NNS	2
sums	NNS	2
stand	VB	2
plate	NN	2
decide	VBP	1
worth	JJ	3
run	VBP	2
funny	NNP	1
soho	NNP	1
228	CD	2
katzenstein	NNP	5
but	RB	1
petulant	JJ	1
complaint	NN	3
impudent	JJ	1
american	NN	1
whom	WP	6
sony	NNP	13
host	VBD	1
hosted	VBD	1
*t*-58	-NONE-	2
luce	NNP	1
fellowship	NNP	1
to	IN	2
regret	NN	2
party	NNS	6
parties	NNS	6
sometimes	RB	10
supercilious	JJ	1
vicious	JJ	1
passage	NNS	1
passages	NNS	1
invade	VBZ	1
invades	VBZ	1
mundane	JJ	1
aspect	NNS	1
aspects	NNS	1
regimented	JJ	1
employee	NNS	20
employees	NNS	20
assign	VBN	1
assigned	VBN	1
*-59	-NONE-	2
lunch	NN	1
partner	NNS	7
partners	NNS	7
and	JJ	3
austere	JJ	1
dormitory	NN	1
run	VBN	6
prying	JJ	1
caretaker	NN	1
observation	NNS	1
observations	NNS	1
style	NN	3
mark	NN	8
*exp*-3	-NONE-	3
salarymen	NNS	1
unproductive	JJ	1
overtime	NN	1
sake	NN	1
solidarity	NN	1
hierarchical	JJ	1
assistant	JJ	3
talk	VB	4
chary	JJ	1
let	VBG	2
letting	VBG	2
young	JJ	12
employee	NN	7
responsibility	NN	4
enormously	RB	1
frustrate	VBG	1
frustrating	VBG	1
*t*-59	-NONE-	2
science	NN	2
raring	JJ	1
invent	VB	1
walkman	NNP	1
ultimately	RB	2
lesson	NN	4
fire	VBD	3
fired	VBD	3
commit	VBD	1
committed	VBD	1
social	JJ	6
crime	NN	6
appointment	NN	4
venerable	JJ	2
akio	NNP	2
morita	NNP	2
never	RB	20
certainly	RB	5
learn	VBD	3
learned	VBD	3
something	NN	14
ms.	NNP	14
kirkpatrick	NNP	1
deputy	NN	5
editorial	NN	6
feature	NNS	4
features	NNS	4
corner	NNS	1
corners	NNS	1
globe	NN	3
become	VBG	6
becoming	VBG	6
tobacco	NN	1
smoke	NN	1
singapore	NNP	4
enter	VBG	2
entering	VBG	2
restaurant	NNS	3
restaurants	NNS	3
store	NNS	9
stores	NNS	9
sport	NNS	3
sports	NNS	3
center	NNS	2
centers	NNS	2
fine	NN	24
disco	NNS	2
discos	NNS	2
club	NNS	2
clubs	NNS	2
exempt	JJ	1
smoking	NN	4
*-60	-NONE-	2
bar	NNS	1
bars	NNS	1
except	IN	8
hour	NNS	10
hours	NNS	10
ban	VBZ	1
bans	VBZ	1
theater	NNS	1
theaters	NNS	1
elevator	NNS	6
elevators	NNS	6
hospital	NNS	1
hospitals	NNS	1
fast-food	NN	5
siti	NNP	1
zaharah	NNP	1
sulaiman	NNP	1
minister	NN	4
prime	JJ	3
launch	VBD	5
launched	VBD	5
no-smoking	NNP	1
week	NNP	1
mara	NNP	1
kuala	NNP	1
lumpur	NNP	1
urge	VBD	5
urged	VBD	5
ban	VB	2
on-campus	JJ	1
visit	VBG	2
visiting	VBG	2
26,000	CD	1
stall	NNS	1
stalls	NNS	1
poster	NNS	1
posters	NNS	1
signboard	NNS	1
signboards	NNS	1
advertise	VBG	3
advertising	VBG	3
open	VBN	4
opened	VBN	4
restrict	VBZ	1
restricts	VBZ	1
designate	VBN	1
designated	VBN	1
study	NN	10
indicate	VBZ	7
indicates	VBZ	7
consumer	NNS	10
consumers	NNS	10
materialistic	JJ	2
carry	VBN	3
carried	VBN	3
backer	NNP	1
spielvogel	NNP	1
bates	NNP	1
agency	NN	17
colony	NN	1
feel	VBP	8
pressured	JJ	3
survey	VBN	1
surveyed	VBN	1
*t*-60	-NONE-	2
espouse	VBP	1
identify	VBD	3
identified	VBD	3
*t*-61	-NONE-	2
value	NNS	2
values	NNS	2
one-third	JJ	1
great	JJ	15
deal	NN	18
stress	NN	1
thai	NNP	1
cabinet	NN	1
endorse	VBD	1
endorsed	VBD	1
pramual	NNP	1
sabhavasu	NNP	1
proposal	NN	21
build	VB	9
center	NN	6
*t*-62	-NONE-	2
draw	VB	2
20,000	CD	5
bangkok	NNP	1
*-61	-NONE-	2
central	NNP	5
plaza	NNP	1
hotel	NNP	2
balk	VBD	2
balked	VBD	2
condition	NNS	18
conditions	NNS	18
undertake	VBG	1
undertaking	VBG	1
necessary	JJ	10
*-62	-NONE-	2
yasser	NNP	1
arafat	NNP	1
olympic	NNP	3
committee	NNP	12
ask	VBG	7
asking	VBG	7
back	VB	1
palestinian	JJ	1
palestine	NNP	1
liberation	NNP	1
organization	NNP	4
wafa	NNP	1
palestinian	NNP	1
apply	VBD	2
applied	VBD	2
membership	NN	6
1979	CD	6
renew	VBD	1
renewed	VBD	1
application	NN	5
plo	NNP	1
organization	NNS	3
organizations	NNS	3
win	VB	10
health	NNP	12
tourism	NNP	1
beijing	NNP	7
food-shop	JJ	1
assistant	NN	4
mainland	NN	1
chinese	NN	1
aid	NNP	2
aids	NNP	2
sex	NN	2
people	NNP	1
daily	NNP	4
man	NN	12
name	VB	1
*t*-63	-NONE-	2
disease	NN	4
hospital	NN	1
test	NNS	16
tests	NNS	16
confirm	VBN	2
confirmed	VBN	2
*-63	-NONE-	2
associate	NNS	3
associates	NNS	3
family	NN	22
test	VBN	3
tested	VBN	3
*-64	-NONE-	3
newspaper	NN	13
have	VBN	5
had	VBN	5
chaotic	JJ	1
life	NN	14
polish	JJ	2
charge	NNS	15
charges	NNS	15
150	CD	6
gas	NN	4
pap	NNP	1
unrealistically	RB	1
line	NN	13
compensate	VB	2
rise	NN	9
coal	NN	2
happy	JJR	1
happier	JJR	1
establish	VBG	1
establishing	VBG	1
diplomatic	JJ	1
poland	NNP	10
loan	NNS	10
loans	NNS	10
financially	RB	4
strap	VBN	1
strapped	VBN	1
warsaw	NNP	1
victory	NN	2
environmentalist	NNS	2
environmentalists	NNS	2
hungary	NNP	4
parliament	NN	3
terminate	VBD	1
terminated	VBD	1
multibillion-dollar	JJ	1
river	NNP	10
danube	NNP	1
dam	NN	5
austrian	JJ	1
nagymaros	NNP	2
twin	VBN	1
twinned	VBN	1
complete	JJ	1
upstream	RB	1
czechoslovakia	NNP	5
end	VBG	8
ending	VBG	8
authorize	VBD	1
authorized	VBD	1
prime	NNP	5
miklos	NNP	1
nemeth	NNP	2
modify	VB	2
*t*-64	-NONE-	2
environmental	JJ	6
damage	NN	3
twin	NN	1
dam	NNS	1
dams	NNS	1
*-67	-NONE-	2
plan	VBN	8
planned	VBN	8
twindam	NN	1
*-68	-NONE-	2
czech	JJ	1
ca	MD	12
operate	VBN	2
operated	VBN	2
*-69	-NONE-	2
solely	RB	1
peak	NN	2
period	NNS	3
periods	NNS	3
painting	NN	1
strindberg	NNP	1
scandinavian	JJ	1
sell	VBD	14
sold	VBD	14
stockholm	NNP	2
2.44	CD	1
lighthouse	NNP	1
paint	VBN	1
painted	VBN	1
oil	NNS	1
oils	NNS	1
playwright	NN	1
1901	CD	1
wedding	NNS	2
weddings	NNS	2
upturn	NN	1
6,000	CD	2
couple	NNS	1
couples	NNS	1
exchange	VBG	1
exchanging	VBG	1
ring	NNS	1
rings	NNS	1
national	JJ	10
statistic	NNS	3
statistics	NNS	3
271,124	CD	1
400,000	CD	1
1972	CD	4
bramalea	NNP	2
85.1	CD	1
10.5	CD	1
debenture	NNS	7
debentures	NNS	7
due	JJ	40
1999	CD	5
100,000	CD	6
bond	NN	28
warrant	NNS	5
warrants	NNS	5
toronto-based	JJ	2
real	JJ	17
estate	NN	6
warrant	NN	2
entitle	VBZ	2
entitles	VBZ	2
holder	NN	2
1,000	CD	7
par	NN	8
accrue	VBN	1
accrued	VBN	1
date	NN	6
expire	VBP	3
swap	VBN	1
swapped	VBN	1
*-70	-NONE-	2
elaborate	VB	7
lead	JJ	1
underwriter	NNS	3
underwriters	NNS	3
scotia	NNP	1
mcleod	NNP	1
rbc	NNP	1
dominion	NNP	1
dealer	NNS	22
dealers	NNS	22
actor	NN	1
lane	NNP	11
inheritor	NN	1
charlie	NNP	1
chaplin	NNP	4
steve	NNP	1
martin	NNP	10
lay	VBN	1
laid	VBN	1
claim	NN	2
writer	NN	4
*t*-65	-NONE-	2
obsess	VBN	1
obsessed	VBN	1
refit	VBG	1
refitting	VBG	1
little	NNP	2
tramp	NNP	5
1976	CD	5
film	NN	7
student	NN	10
purchase	NNP	1
campus	NN	1
shoot	VBD	1
shot	VBD	1
place	NNP	1
36-minute	JJ	1
black-and-white	JJ	1
sketch	NN	2
artist	NN	2
street	NNS	7
streets	NNS	7
later	RBR	2
revive	VBN	3
revived	VBN	3
artist	NNP	8
full-length	JJ	1
sidewalk	NNP	4
story	NNP	5
stories	NNP	4
poignant	JJ	1
piece	NN	2
modern-day	JJ	1
tramp	NN	1
contain	VBD	4
contained	VBD	4
dialogue	NN	2
*-71	-NONE-	2
homeless	JJ	7
person	NN	13
really	RB	12
silent	JJ	2
composer	NN	1
marc	NNP	1
marder	NNP	1
college	NN	3
friend	NN	4
*t*-66	-NONE-	2
earn	VBZ	4
earns	VBZ	4
living	NN	1
play	VBG	5
playing	VBG	5
double	JJ	1
bass	NN	1
classical	JJ	1
music	NN	2
ensemble	NNS	1
ensembles	NNS	1
prepare	VBN	9
prepared	VBN	9
exciting	JJ	1
eclectic	JJ	1
score	NN	2
*t*-67	-NONE-	2
think	VBG	5
thinking	VBG	5
feel	VBG	3
feeling	VBG	3
precisely	RB	4
intertitles	NNS	1
word	NNS	4
words	NNS	4
take	VBZ	11
takes	VBZ	11
highly	RB	12
romanticize	VBN	2
romanticized	VBN	2
view	NN	10
good-hearted	JJ	1
film	VBN	1
filmed	VBN	1
lovely	JJ	1
black	NN	1
white	NN	1
bill	NNP	3
dill	NNP	1
seem	VBP	8
benign	JJ	1
woman	NNS	15
women	NNS	15
walk	VBP	4
purpose	NN	7
notice	VBG	1
noticing	VBG	1
jostle	VBP	1
cab	NNS	1
cabs	NNS	1
hang	VBZ	1
hangs	VBZ	1
greenwich	NNP	1
village	NNP	1
strip	NN	1
sixth	NNP	1
avenue	NNP	2
populate	VBN	1
populated	VBN	1
juggler	NNS	1
jugglers	NNS	1
magician	NNS	1
magicians	NNS	1
good-natured	JJ	1
hustler	NNS	1
hustlers	NNS	1
crack	NN	1
dead-eyed	JJ	1
sell	VBG	8
selling	VBG	8
four-year-old	JJ	1
cosmopolitan	NNP	1
one	PRP	2
curl	VBD	1
curled	VBD	1
cardboard	NN	2
box	NN	4
routine	NN	1
spend	VBZ	2
spends	VBZ	2
sketch	VBG	1
sketching	VBG	1
passer-by	NNS	1
passers-by	NNS	1
night	NN	8
return	VBZ	1
returns	VBZ	1
condemn	VBN	1
condemned	VBN	1
call	VBZ	5
calls	VBZ	5
skirmish	NNS	1
skirmishes	NNS	1
compete	VBG	2
competing	VBG	2
carefree	JJ	1
give	VBN	12
given	VBN	12
*-72	-NONE-	2
blind	JJ	2
girl	NN	2
cure	VB	1
light	NNP	2
lights	NNP	2
*-73	-NONE-	3
charge	NN	25
return	VBG	2
returning	VBG	2
two-year-old	JJ	1
waif	NN	1
nicole	NNP	1
alysia	NNP	1
murder	VBN	2
murdered	VBN	2
*-74	-NONE-	2
thug	NNS	1
thugs	NNS	1
her	PRP$	37
mother	NN	3
cute	JJ	1
child	NN	3
turn	VBZ	3
turns	VBZ	3
blessing	NN	2
curse	NN	1
sense	NN	7
alert	VBZ	1
alerts	VBZ	1
serious	JJ	12
inadequacy	NN	1
vagrant	JJ	1
bed	NNS	1
beds	NNS	1
bowery	NNP	1
mission	NNP	1
far	JJ	3
drearier	RBR	1
tuck	VB	1
little	JJ	16
far	RBR	2
further	RBR	2
load	VB	2
stake	NNS	2
stakes	NNS	2
dream	VBD	2
dreamed	VBD	1
improbable	JJ	1
romance	NN	2
woman	NN	9
*t*-68	-NONE-	2
child	NNS	7
children	NNS	7
shop	NN	1
*t*-69	-NONE-	2
live	VBZ	2
lives	VBZ	2
expensive	JJ	10
high-rise	JJ	1
apartment	NN	2
resonate	VB	1
strongly	RB	3
camera	NN	1
final	JJ	8
glamorize	VB	1
vagabond	NN	1
existence	NN	1
end	VBZ	1
ends	VBZ	1
sound	NN	5
street	NN	4
whimsical	JJ	1
enviable	JJ	1
rough	JJ	2
beaten	JJ	1
voice	NNS	2
voices	NNS	2
french	JJ	4
claude	NNP	1
chabrol	NNP	2
manage	VBN	5
managed	VBN	5
weird	JJ	1
achievement	NN	4
woman	NNP	1
women	NNP	1
harsh	JJ	3
brilliant	JJ	2
picture	NN	5
*t*-70	-NONE-	2
captivating	JJ	1
character	NN	2
view	VBN	3
viewed	VBN	3
sympathetic	JJ	2
angle	NN	2
seem	VB	2
disagreeable	JJ	1
marie-louise	NNP	3
giraud	NNP	1
historical	JJ	2
significance	NN	1
execute	VBN	3
executed	VBN	3
vichy	NNP	2
hypocrisy	NN	1
collaborate	VBD	1
collaborated	VBD	1
german	NNS	1
germans	NNS	1
thousand	NNS	5
thousands	NNS	5
resistance	NNP	1
fighter	NNS	1
fighters	NNS	1
jew	NNS	1
jews	NNS	1
need	VBD	5
needed	VBD	5
diversionary	JJ	1
symbolic	JJ	1
traitor	NN	1
small-time	JJ	1
abortionist	NN	2
accidentally	RB	1
enable	VBD	1
enabled	VBD	1
jam	NN	1
cocoa	NN	1
war-rationed	JJ	1
goody	NNS	1
goodies	NNS	1
untrained	JJ	1
botched	JJ	1
job	NN	18
kill	VBD	2
killed	VBD	2
client	NN	8
remorse	NN	1
shallow	JJ	1
kind	JJ	2
playful	JJ	1
dreadful	JJ	1
war-damaged	JJ	1
husband	NN	3
openly	RB	2
bring	VBD	3
brought	VBD	3
lover	NN	1
present	VBN	2
presented	VBN	2
thin-lipped	JJ	1
isabelle	NNP	1
huppert	NNP	1
marie	NNP	1
latour	NNP	2
nice	JJ	3
deserve	VB	1
chop	VBN	1
chopped	VBN	1
recommend	VB	2
old	NNP	8
gringo	NNP	1
confused	JJ	1
rendering	NN	1
fuentes	NNP	1
mexican	NNP	1
revolution	NNP	1
take	VBN	16
taken	VBN	16
endless	JJ	1
scene	NNS	3
scenes	NNS	3
either	CC	3
fight	VBG	2
fighting	VBG	2
eat	VBG	1
eating	VBG	1
drink	VBG	1
drinking	VBG	1
celebrate	VB	1
mention	VBP	1
movie	NNS	1
movies	NNS	1
bright	JJ	2
spot	NN	3
peck	NNP	1
marvelously	RB	1
loose	JJ	1
energetic	JJ	2
portrayal	NN	1
*t*-71	-NONE-	2
die	VB	4
video	NNP	1
tip	NNP	1
see	VBG	3
seeing	VBG	3
look	NN	5
fine	JJS	1
finest	JJS	1
boeing	NNP	2
discuss	VBG	3
discussing	VBG	3
regular	JJ	3
possibly	RB	7
large	JJR	7
larger	JJR	7
767	CD	3
twin-jet	NN	1
discussion	NNS	7
discussions	NNS	7
stage	NNS	3
stages	NNS	3
specific	JJ	2
work	VBN	2
worked	VBN	2
seattle	NNP	1
kawasaki	NNP	1
heavy	NNP	3
industries	NNP	6
mitsubishi	NNP	14
fuji	NNP	1
build	VBP	1
section	NNS	2
sections	NNS	2
account	VBG	1
accounting	VBG	1
combined	JJ	1
aircraft	NN	2
press	NN	8
speculate	VBN	1
speculated	VBN	1
contribution	NN	1
go	VBZ	14
goes	VBZ	14
ahead	RB	9
plane	NN	1
hit	VB	2
mid-1990s	NNS	1
negative	JJ	9
secondary	JJ	4
campaign	NNS	4
campaigns	NNS	4
event	NN	3
irony	NN	1
attack	NN	4
commercial	NN	6
get	VBG	10
getting	VBG	10
boost	NN	3
presidential	JJ	3
campaign	NN	15
come	VBN	7
off-off	JJ	1
election	NN	2
contest	NNS	2
contests	NNS	2
scatter	VBN	1
scattered	VBN	1
across	IN	14
but	IN	1
ad	NNS	8
ads	NNS	8
hostility	NN	1
fear	NNS	4
fears	NNS	4
mudslinging	NN	1
empty	JJ	1
issue	NNS	37
issues	NNS	37
usher	VBG	1
ushering	VBG	1
era	NN	3
content	NN	1
napolitan	NNP	1
attack	VB	1
last	RB	1
*t*-72	-NONE-	2
stirring	NNS	1
stirrings	NNS	1
politics	NNS	4
accelerate	VBD	1
accelerated	VBD	1
dawn	NN	1
sometimes-tawdry	JJ	1
art	NN	4
stage	NN	2
consultant	NN	3
your	PRP$	30
tv	NN	10
need	VBZ	4
needs	VBZ	4
bold	JJ	2
entertaining	JJ	1
mean	VBZ	5
means	VBZ	5
confrontational	JJ	1
ago	RB	16
worry	VB	1
truthful	JJ	1
principal	JJ	5
fight	NNS	1
fights	NNS	1
prompt	VBN	2
prompted	VBN	2
commercial	NNS	1
commercials	NNS	1
*t*-73	-NONE-	2
tone	NN	2
election	NNS	7
elections	NNS	7
jersey	NNP	4
virginia	NNP	4
screen	NN	4
fill	VBZ	2
fills	VBZ	2
tight	JJ	4
facial	JJ	1
shot	NN	2
dinkins	NNP	11
candidate	NN	2
mayor	NN	5
income	NN	42
straight	JJ	3
disembodied	JJ	1
male	NN	2
voice	NN	8
for	RB	1
republican	NNP	1
giuliani	NNP	5
roger	NNP	2
ailes	NNP	2
master	NN	4
get	VBZ	4
gets	VBZ	4
charge	VBZ	2
charges	VBZ	2
contribution	NNS	1
contributions	NNS	1
accurately	RB	1
hide	VBD	1
hid	VBD	1
link	NNS	2
links	NNS	2
insurance	NN	19
pay	VBD	5
paid	VBD	5
convict	VBN	3
convicted	VBN	3
kidnapper	NN	1
phony	JJ	1
kicker	NN	2
wait	VB	4
catch	VBN	4
caught	VBN	4
nasty	JJ	1
innuendo	NNS	1
innuendoes	NNS	1
siegal	NNP	1
prosecute	VB	1
corruption	NN	2
*t*-74	-NONE-	2
simply	RB	7
exist	VB	1
sting	VBN	2
stung	VBN	2
consultant	NNS	2
consultants	NNS	2
shrum	NNP	1
doak	NNP	1
finally	RB	4
unleash	VBD	1
unleashed	VBD	1
show	VBZ	7
shows	VBZ	7
distorted	JJ	1
photo	NNS	1
photos	NNS	1
politician	NNS	6
politicians	NNS	6
compare	VB	1
candidate	NNS	9
candidates	NNS	9
ban	VBG	2
banning	VBG	2
cop-killer	JJ	3
bullet	NNS	3
bullets	NNS	3
oppose	VBN	6
opposed	VBN	6
claim	VBZ	4
claims	VBZ	4
pro-choice	JJ	2
choose	VB	5
tell	VBG	3
telling	VBG	3
truth	NN	2
everybody	NN	2
and	IN	1
nobody	NN	2
classic	JJ	3
situation	NN	13
*t*-75	-NONE-	2
accurate	JJ	2
fail	VB	1
insist	VBZ	4
insists	VBZ	4
voluntarily	RB	2
admit	VBD	2
admitted	VBD	2
oversight	NN	1
secret	NN	1
campaign	NNP	2
refuse	VBN	4
refused	VBN	4
95,142	CD	1
matching	JJ	1
incomplete	JJ	4
blame	VBN	3
blamed	VBN	3
reporting	NN	2
error	NNS	1
errors	NNS	1
know	VB	10
get-out-the-vote	JJ	1
kidnapping	NN	1
peter	NNP	11
power	NNP	1
powers	NNP	1
deceptive	JJ	1
side	NN	9
