gop	NNP	38
nelson	NNP	20
rockefeller	NNP	33
appear	VBD	48
appeared	VBD	48
want	VBP	197
chicago	NNP	244
350,000	CD	6
16,000	CD	7
friday	NNP	397
quote	VBN	88
quoted	VBN	88
331,000	CD	1
ask	VBN	68
asked	VBN	68
record	JJ	32
exchange	NN	307
550,000	CD	7
aug.	NNP	51
southeast	NNP	12
propel	VBG	1
propelling	VBG	1
region	NN	62
toward	IN	139
interview	NNS	17
interviews	NNS	17
suggest	VBP	36
cooperation	NN	39
southeast	JJ	5
asian	JJ	24
pursue	VBN	6
pursued	VBN	6
fit	NNS	3
fits	NNS	3
start	NNS	8
starts	NNS	8
spark	VBG	4
sparking	VBG	4
domination	NN	6
pose	VBG	5
posing	VBG	5
fresh	JJ	37
policy	NN	273
flow	NN	58
motion	NN	21
whereby	WRB	5
economy	NNS	25
economies	NNS	25
knit	VBN	2
knitted	VBN	1
hormats	NNP	3
triple	VBN	7
tripled	VBN	7
commitment	NNS	52
commitments	NNS	52
5.57	CD	1
investment	NNP	75
705.6	CD	1
steep	JJ	26
assistance	NN	50
cash-rich	JJ	4
lead	NN	39
pump	VBG	7
pumping	VBG	7
wage	NNS	24
wages	NNS	24
force	VBG	20
forcing	VBG	20
overseas	JJ	60
site	NNS	15
sites	NNS	15
labor-intensive	JJ	4
know	VBN	151
known	VBN	151
tiger	NNS	2
tigers	NNS	2
contribute	VBG	12
contributing	VBG	12
influence	NN	41
subordinate	JJ	6
recipient	JJ	2
provide	VB	169
needed	JJ	6
job	NNS	86
jobs	NNS	86
spur	VB	13
military	JJ	125
make	VBP	105
fearful	JJ	6
fall	VBG	60
falling	VBG	60
hegemony	NN	2
budget	NN	166
constraint	NNS	8
constraints	NNS	8
encourage	VBZ	6
encourages	VBZ	6
burden	NNS	7
burdens	NNS	7
resist	VBZ	1
resists	VBZ	1
ground	NN	53
come	VBG	127
coming	VBG	127
decade	NN	87
u.s.-japanese	JJ	1
come	VBZ	100
comes	VBZ	100
behemoth	NN	1
swell	VBG	6
swelling	VBG	6
evolution	NN	10
past	NN	95
concentrate	VBD	6
concentrated	VBD	6
1990s	NNS	12
spur	VBN	10
spurred	VBN	10
multinationals	NNS	4
plant	NNS	130
plants	NNS	130
move	VB	95
accommodate	VB	18
decision	NNS	55
decisions	NNS	55
offend	VB	4
aid	NN	113
donor	NN	4
lender	NN	10
drobnick	NNP	1
california	NNP	344
graduate	NNP	6
school	NNP	53
cohesive	JJ	2
parallel	VB	2
european	NNP	51
common	NNP	6
market	NNP	82
approach	NN	66
sector	NNS	23
sectors	NNS	23
calder	NNP	1
specialist	NN	36
east	JJ	39
woodrow	NNP	2
wilson	NNP	15
internatonal	NNP	1
princeton	NNP	8
tube	NNS	2
tubes	NNS	2
assemble	VB	3
export	VB	15
indonesia	NNP	7
effect	NN	158
pull	VB	15
asia	NN	2
integrated	JJ	11
framework	NN	2
close	JJR	18
closer	JJR	18
minister	NNS	20
ministers	NNS	20
discuss	VB	46
regional	JJ	71
matter	NNS	40
matters	NNS	40
transportation	NN	79
telecommunication	NN	19
telecommunications	NN	18
participant	NNS	42
participants	NNS	42
zealand	NNP	28
asian	NNP	8
nation	NNPS	8
nations	NNPS	8
philippine	NNPS	16
philippines	NNPS	16
brunei	NNP	2
rim	NN	2
speech	NN	40
baker	NNP	82
australian	NNP	6
hawke	NNP	2
reassert	VBZ	1
reasserts	VBZ	1
intention	NN	17
take	VBG	132
taking	VBG	132
shape	NN	20
friend	NNS	35
friends	NNS	35
play	VB	56
crucial	JJ	31
design	VBG	9
designing	VBG	9
architecture	NN	15
difficult	JJ	113
dominance	NN	7
outstrip	VBZ	2
outstrips	VBZ	2
flow	NNS	9
flows	NNS	9
outrank	VBZ	1
outranks	VBZ	1
remain	VBZ	139
remains	VBZ	139
moreover	RB	93
voice	VBP	1
optimism	NN	11
enlarged	JJ	2
convey	VBP	1
undertone	NN	2
caution	NN	18
understanding	NN	12
function	NNS	17
functions	NNS	17
farren	NNP	1
commerce	NN	7
approach	VBP	5
benevolent	JJ	1
altruistic	JJ	1
attitude	NN	30
net	JJ	473
gain	NN	202
everyone	NN	80
apprehensive	JJ	1
step	VB	19
ease	VB	55
security	NN	106
complicated	JJ	10
uncertainty	NN	62
lease	NNS	9
leases	NNS	9
base	NNS	21
bases	NNS	21
troop	NN	8
asian	NNPS	4
asians	NNPS	4
regard	VBP	5
desirable	JJ	13
counterweight	NN	2
marble	NNS	1
marbles	NNS	1
home	RB	12
try	VB	97
slow	VB	43
juggernaut	NN	1
monopolize	VB	3
sew	VB	1
chong-sik	NNP	1
lee	NNP	58
pennsylvania	NNP	40
cathryn	NNP	2
rice	NNP	6
hardly	RB	33
believe	VB	62
eye	NNS	26
eyes	NNS	26
comprehensive	JJ	16
test	NN	105
basic	JJ	42
skill	NNS	21
skills	NNS	21
ninth	JJ	5
grader	NNS	3
graders	NNS	3
greenville	NNP	16
high	NNP	38
spot	VBD	6
spotted	VBD	6
crib	JJ	1
see	VBN	126
seen	VBN	126
cheating	NN	13
note	NNS	231
notes	NNS	231
uncanny	JJ	3
stockbroker	NN	4
profession	NN	10
germany	NNP	159
surrender	VBD	5
surrendered	VBD	5
senate-house	JJ	1
pass	VBN	50
passed	VBN	50
form	NNS	32
forms	NNS	32
word	NN	49
match	VBD	5
matched	VBD	5
answer	NNS	26
answers	NNS	26
social-studies	NN	2
section	NN	75
protest	NN	15
my	PRP$	273
teacher	NN	20
ok	UH	3
me	PRP	141
nancy	NNP	10
yeargin	NNP	37
student	NNS	77
students	NNS	77
parent	NNS	51
parents	NNS	51
confront	VBN	6
confronted	VBN	6
answer	VBZ	5
answers	VBZ	5
examination	NN	18
low-ability	JJ	3
geography	NN	7
class	NNS	26
classes	NNS	26
go	VBN	55
gone	VBN	55
display	VB	7
overhead	JJ	4
projector	NN	1
underline	VB	3
fire	VBN	15
fired	VBN	15
prosecute	VBN	3
prosecuted	VBN	3
unusual	JJ	60
carolina	NNP	47
*t*-79	-NONE-	4
breach	VB	5
plead	VBD	22
pleaded	VBD	22
guilty	JJ	62
alternative	NN	32
jail	NN	19
partly	RB	99
downfall	NN	2
unstinting	JJ	1
*t*-80	-NONE-	4
win	VBD	73
won	VBD	73
laurel	NNS	1
laurels	NNS	1
inspire	VBD	5
inspired	VBD	5
teach	VB	10
wake	NN	49
leave	VBD	70
left	VBD	70
bitterness	NN	3
anger	NN	12
*t*-81	-NONE-	4
betrayer	NN	1
colleague	NNS	44
colleagues	NNS	44
*t*-82	-NONE-	4
*t*-83	-NONE-	3
defend	VBD	13
defended	VBD	13
treat	VBN	11
treated	VBN	11
harshly	RB	5
school-district	NN	1
stunned	JJ	2
bald-faced	JJ	1
nature	NN	45
action	NNS	63
actions	NNS	63
martyr	NN	1
cast	VBZ	5
casts	VBZ	5
light	NN	50
dark	JJ	13
reform	NN	54
teacher	NNS	29
teachers	NNS	29
high-stakes	JJ	3
testing	NN	22
enhance	VBN	11
enhanced	VBN	11
temptation	NN	9
cheat	VB	2
statute	NN	15
violate	VBD	17
violated	VBD	17
enforce	VB	9
provision	NNS	83
provisions	NNS	83
school-improvement	JJ	1
law	NNS	70
laws	NNS	70
allege	VBD	12
alleged	VBD	12
bolster	VB	26
score	NNS	26
scores	NNS	26
bonus	NN	19
1984	CD	68
education	NNP	20
improvement	NNP	4
depend	VBD	5
depended	VBD	5
ability	NN	98
student-test	JJ	1
incredible	JJ	6
pressure	NN	124
walt	NNP	11
haney	NNP	1
education	NN	57
beat	VB	19
educator	NNS	8
educators	NNS	8
*t*-84	-NONE-	4
wrongdoing	NN	18
50-state	JJ	1
release	VBN	52
released	VBN	52
friend	NNPS	4
friends	NNPS	4
albuquerque	NNP	5
n.m.	NNP	8
school-research	JJ	1
conclude	VBD	31
concluded	VBD	31
outright	JJ	5
standardized	JJ	10
greatly	RB	26
inflate	VBN	5
inflated	VBN	5
teach	VBP	3
widespread	JJ	40
surface	VBN	6
surfaced	VBN	6
state	NNS	136
states	NNS	136
suspect	VBZ	6
suspects	VBZ	6
adult	NN	8
erasure	NNS	1
erasures	NNS	1
*t*-85	-NONE-	3
wrong	JJ	60
right	JJ	78
one	NNS	72
ones	NNS	72
statewide	JJ	5
numerous	JJ	37
occurrence	NNS	2
occurrences	NNS	2
help	NN	62
revise	VBG	4
revising	VBG	4
practice	NNS	55
practices	NNS	55
test-coaching	JJ	2
booklet	NNS	6
booklets	NNS	6
classroom	NN	12
instruction	NN	6
boom	VBG	6
booming	VBG	6
macmillan\/mcgraw-hill	NNP	3
publishing	NNP	12
scoring	NNP	13
learning	NNP	14
material	NNPS	10
materials	NNPS	10
nothing	NN	116
sophisticated	JJ	39
crib	NN	2
academic	JJ	25
telegraph	VBP	1
beforehand	RB	3
precise	JJ	10
concentrate	VB	23
county	NNP	77
district	NN	89
expert	NNS	77
experts	NNS	77
mean	VBP	15
promotion	NNS	21
promotions	NNS	21
entire	JJ	72
district	NNS	31
districts	NNS	31
wrenching	JJ	1
state-supervised	JJ	1
intervention	NNS	1
interventions	NNS	1
*t*-86	-NONE-	3
mean	VB	50
firing	NNS	1
firings	NNS	1
extra	JJ	51
a	IN	1
lab	NN	7
grant	NNS	22
grants	NNS	22
project	NNS	115
projects	NNS	115
superintendent	NN	2
reform	NNS	41
reforms	NNS	41
post	VBN	37
posted	VBN	37
scholastic	NNP	1
aptitude	NNP	1
test	NNP	4
post	VBZ	1
posts	VBZ	1
low	JJS	20
lowest	JJS	20
*t*-87	-NONE-	3
use	VBP	47
sat	NNP	1
primary	JJ	54
entrance	NN	2
critic	NNS	57
critics	NNS	57
stress	VBG	6
stressing	VBG	6
rat	VBZ	3
rates	VBZ	3
bad	JJS	42
worst	JJS	42
cannell	NNP	3
prosecute	VBG	5
prosecuting	VBG	5
administrator	NNS	6
administrators	NNS	6
look	VB	87
take	VBP	44
seriously	RB	25
sandifer	NNP	1
allegation	NNS	39
allegations	NNS	39
purely	RB	4
foundation	NN	14
unfair	JJ	25
inference	NNS	2
inferences	NNS	2
worry	NNS	16
worries	NNS	16
abuse	NN	22
keep	VBG	52
keeping	VBG	52
track	NN	32
achievement-test	NN	1
preparation	NN	10
stand	VBG	13
standing	VBG	13
shaded	JJ	1
hill	NN	5
run-down	JJ	2
textile	NN	12
educate	VBN	6
educated	VBN	6
bright	JJS	5
brightest	JJS	5
governor	NNS	10
governors	NNS	10
nobel	NNP	11
prize	NNP	5
winning	JJ	3
physicist	NN	4
townes	NNP	1
actress	NN	6
joanne	NNP	2
woodward	NNP	3
1980s	NN	1
glory	NN	9
*ppa*-1	-NONE-	9
fade	VBN	5
faded	VBN	5
yellow	JJ	8
brick	NNS	9
bricks	NNS	9
broad	JJ	59
facade	NN	3
violence	NN	18
gang	NNS	6
gangs	NNS	6
kid	NNS	25
kids	NNS	25
linda	NNP	13
ward	NNP	16
awful	JJ	11
enrollment	NN	3
honor	NNS	1
honors	NNS	1
program	NNS	190
programs	NNS	190
over	RP	122
seventh	JJ	10
immediate	JJ	50
predecessor	NN	14
suffer	VBD	27
suffered	VBD	27
nervous	JJ	31
breakdown	NN	11
prior	RB	36
term	NN	102
bleed	VBD	1
bled	VBD	1
death	NN	86
hall	NNS	6
halls	NNS	6
stab	VBN	3
stabbed	VBN	3
academically	RB	1
trouble	NN	70
serve	VBG	21
serving	VBG	21
disparate	JJ	2
evenly	RB	9
split	JJ	2
privileged	JJ	3
white	JJ	75
elite	NN	3
monied	JJ	2
neighborhood	NNS	16
neighborhoods	NNS	16
black	NNS	52
blacks	NNS	52
inner	JJ	12
resolve	VBD	2
resolved	VBD	2
clean	VB	11
deadwood	NN	2
faculty	NN	7
restore	VB	27
safety	NN	71
behalf	NN	33
*t*-88	-NONE-	3
overall	JJ	71
educational	JJ	35
funding	NN	57
usher	VBD	2
ushered	VBD	2
betterment	NN	1
*t*-89	-NONE-	3
ambition	NNS	8
ambitions	NNS	8
reformer	NNS	8
reformers	NNS	8
37-year-old	JJ	3
dismissal	NN	11
love	VBD	9
loved	VBD	9
dreamt	VBD	1
thing	NNS	190
things	NNS	190
restructure	VBD	3
restructured	VBD	3
staff	NN	119
struggle	VBD	6
struggled	VBD	6
curriculum	NN	5
14-hour	JJ	1
fast	RB	27
favorite	JJ	20
1986-87	CD	2
1987-88	CD	4
pay	NN	58
encouraged	JJ	4
teach	VBD	10
taught	VBD	10
cadet	NN	3
creation	NN	20
encourage	VB	31
teaching	NN	9
grant	NN	9
advise	VBD	14
advised	VBD	14
cheerleader	NNS	1
cheerleaders	NNS	1
pep	NN	2
club	NN	26
cultural	JJ	15
literacy	NN	3
civilization	NN	4
choose	VBN	19
chosen	VBN	19
pta	NNP	1
inspirational	JJ	2
lady	NN	8
all	RB	50
laura	NNP	4
dobson	NNP	2
freshman	NN	7
*t*-90	-NONE-	3
teacher-cadet	JJ	1
study	VBG	26
studying	VBG	26
become	VB	136
beth	NNP	6
marchand	NNP	2
11th	JJ	3
grader	NN	1
translated_aposve	VBP	194
learn	VBN	16
learned	VBN	16
kelli	NNP	1
green	NNP	33
senior	NN	2
distinguish	VBD	3
distinguished	VBD	3
herself	PRP	13
approach	NNS	8
approaches	NNS	8
forcing	JJ	1
pair	VB	2
college-bowl	NN	1
competition	NNS	1
competitions	NNS	1
weekend	NNS	3
weekends	NNS	3
prepare	VB	16
polish	VB	2
furniture	NN	17
translated_aposd	MD	85
correct	VBG	2
correcting	VBG	2
homework	NN	3
stand	NNS	9
stands	NNS	9
football	NN	34
fellow	JJ	18
view	VBD	8
viewed	VBD	8
cocky	JJ	1
yielding	JJ	2
*t*-91	-NONE-	4
grandstander	NN	1
tell	VBD	162
told	VBD	162
push	VBG	38
pushing	VBG	38
deteriorate	VBG	10
deteriorating	VBG	10
hearing	NN	43
fear	VBD	10
feared	VBD	10
longer	RBR	37
help	VBG	47
helping	VBG	47
earn	VB	26
point	NNS	264
points	NNS	264
incentive-bonus	NN	1
source	NN	101
mean	VBD	15
meant	VBD	15
5,000	CD	56
meaningful	JJ	8
salary	NN	21
23,000	CD	4
win	VBG	24
winning	VBG	24
third	JJ	352
others	NNS	229
eager	JJ	32
if	JJ	1
pride	NN	15
elizabeth	NNP	14
ariail	NNP	1
believe	VBD	32
believed	VBD	32
high	RB	18
*t*-92	-NONE-	4
demand	VB	24
indeed	RB	110
interested	JJ	63
attend	VBG	11
attending	VBG	11
seminar	NN	4
return	VBD	23
returned	VBD	23
adequately	RB	8
out	RB	113
48	CD	52
copy	VBD	1
copied	VBD	1
study	NNS	47
studies	NNS	47
admit	VBZ	21
admits	VBZ	21
mistake	NN	13
motif	NNS	6
motives	NNS	4
correct	JJ	12
sociology	NN	2
subject	NNS	15
subjects	NNS	15
bottom	NN	23
ranking	NNS	1
rankings	NNS	1
newspaper	NNS	39
newspapers	NNS	39
mostly	RB	75
prevent	VB	70
self-esteem	NN	2
badly	RB	39
break	VBD	31
broke	VBD	31
heart	NN	60
whole	JJ	74
by	RB	4
alive	JJ	17
desperately	RB	11
somebody	NN	26
*t*-93	-NONE-	3
care	VBD	2
cared	VBD	2
*t*-94	-NONE-	3
drag-down	JJ	1
blow	NN	23
advanced	JJ	24
earlier	RB	140
*t*-95	-NONE-	3
try	VBN	23
tried	VBN	23
pretty	RB	52
defeat	VBZ	2
defeats	VBZ	2
inkling	NN	4
underprivileged	JJ	2
joe	NNP	15
watson	NNP	14
prosecutor	NN	17
*t*-96	-NONE-	3
alumnus	NNS	4
alumni	NNS	4
concede	VBZ	23
concedes	VBZ	23
over	RB	42
add	VBG	83
adding	VBG	83
complain	VBD	28
complained	VBD	28
sympathy	NN	4
*t*-97	-NONE-	3
hand	NNS	82
hands	NNS	82
discover	VBN	26
discovered	VBN	26
avoid	VB	85
morale-damaging	JJ	1
disclosure	NN	26
trial	NN	93
quiet	JJ	33
resignation	NN	44
think	VBD	76
thought	VBD	76
save	VB	51
certificate	NN	11
dumbfounded	JJ	2
recall	VBZ	36
recalls	VBZ	36
someone	NN	77
knife	NN	2
astonishment	NN	2
dismay	NN	2
superior	NNS	2
superiors	NNS	2
authority	NNS	51
authorities	NNS	51
unpopularity	NN	1
mr	NNP	5
mrs	NNP	1
school-board	NN	2
dismiss	VBN	12
dismissed	VBN	12
crowd	VBN	7
crowded	VBN	7
*t*-98	-NONE-	3
testify	VB	11
supportive	JJ	7
caller	NNS	7
callers	NNS	7
decry	VBD	1
decried	VBD	1
radio	NN	39
talk	NN	47
show	NN	91
particular	NNS	2
particulars	NNS	2
offense	NN	5
help	VBD	100
helped	VBD	100
got	VBN	30
policy	NNS	79
policies	NNS	79
talk-show	NN	3
host	NN	27
editorial	NNS	2
editorials	NNS	2
allow	VBD	28
allowed	VBD	28
overuse	VBN	1
overused	VBN	1
enrage	VBD	1
enraged	VBD	1
first-time	JJ	5
offender	NNS	7
offenders	NNS	7
*t*-99	-NONE-	3
expunge	VBN	1
expunged	VBN	1
conviction	NN	24
crank	VBD	1
cranked	VBD	1
worthy	JJ	6
murder	NN	21
witness	NNS	17
witnesses	NNS	17
interview	VBN	9
interviewed	VBN	9
cheerleading	NN	1
squad	NN	4
crushed	JJ	2
explain	VB	32
17-year-old	JJ	2
like	VBP	23
t-shirt	NNS	5
t-shirts	NNS	4
corridor	NNS	2
corridors	NNS	2
carry	VBD	25
carried	VBD	25
familiar	JJ	87
red-and-white	JJ	1
ghs	NNP	1
logo	NN	5
shirt	NNS	6
shirts	NNS	6
read	VBD	14
angry	JJ	20
harm	NN	8
*t*-100	-NONE-	3
work	VBP	25
damn	RB	5
*t*-101	-NONE-	3
aspersion	NNS	1
aspersions	NNS	1
incident	NN	15
doubt	NN	41
wisdom	NN	15
evaluate	VBG	11
evaluating	VBG	11
gayle	NNP	1
key	NNP	3
mathematics	NN	3
can	NN	4
worm	NNS	2
worms	NNS	2
realize	VBD	16
realized	VBD	16
reinstatement	NN	5
afraid	JJ	20
relieved	JJ	3
sentiment	NN	26
favor	NN	35
jury	NN	75
chalk	NN	2
touch	VBD	3
touched	VBD	3
slate	NN	12
schoolchildren	NN	1
want	VBN	7
wanted	VBN	7
answer	NN	23
workbook	NNS	1
workbooks	NNS	1
worksheet	NNS	3
worksheets	NNS	3
widely	RB	84
used	JJ	9
achievement	NNP	3
roman	JJ	1
numeral	NN	1
ix	CD	1
add	VB	74
two-sevenths	NNS	1
three-sevenths	NNS	1
test-practice	JJ	1
kit	NN	2
contain	VBP	8
instance	NNS	5
instances	NNS	5
*t*-102	-NONE-	3
parent	NN	144
britain	NNP	143
communication	NNP	54
close	JJ	70
parallel	NNS	5
parallels	NNS	5
test-preparation	JJ	2
subindustry	NN	1
school-sponsored	JJ	1
justify	VBG	2
justifying	VBG	2
kaminski	NNP	4
traverse	NNP	2
mich.	NNP	34
*t*-103	-NONE-	3
coaching	NN	3
aid	NNS	5
aids	NNS	5
defeat	VB	8
*t*-104	-NONE-	3
gauge	VB	8
learning	NN	2
ace	VBZ	1
aces	VBZ	1
psychiatrist	NN	1
*t*-105	-NONE-	3
kindergarten	NN	1
eighth	JJ	6
grade	NN	7
macmillan\/mcgraw	NNP	4
cat	NNP	6
comprehensive	NNP	18
iowa	NNP	26
houghton	NNP	3
mifflin	NNP	1
harcourt	NNP	2
brace	NNP	2
jovanovich	NNP	2
metropolitan	NNP	20
test-prep	JJ	1
known	JJ	8
reach	NN	7
arizona	NNP	64
florida	NNP	59
louisiana	NNP	11
maryland	NNP	26
tool	NNS	25
tools	NNS	25
macmillan\/mcgraw	NN	1
binder	NNS	1
binders	NNS	1
set	NN	40
reach	VBP	9
best-selling	JJS	1
kean	NNP	10
ctb	NNP	1
*t*-106	-NONE-	3
publish	VBZ	16
publishes	VBZ	16
aim	VBN	63
aimed	VBN	63
improve	VBG	20
improving	VBG	20
replicate	VBN	2
replicated	VBN	2
refer	VBN	5
referred	VBN	5
*t*-107	-NONE-	3
match	VBN	13
matched	VBN	13
coincidental	JJ	2
schoolteacher	NN	4
mehrens	NNP	2
michigan	NNP	29
similarity	NN	6
devise	VBD	2
devised	VBD	2
69-point	JJ	1
scale	NN	31
award	VBG	3
awarding	VBG	3
subskill	NN	1
measure	VBN	20
measured	VBN	20
rate	VB	1
closeness	NN	2
preparatives	NNS	1
fifth-grade	NN	3
subskills	NNS	2
the	JJ	7
symmetry	NN	2
geometrical	JJ	1
metric	JJ	41
measurement	NN	5
volume	NN	279
pie	NN	7
bar	NN	23
graph	NNS	1
graphs	NNS	1
are	NN	1
kit	NNS	1
kits	NNS	1
replicate	VB	2
intent	NN	26
familiarization	NN	1
66.5	CD	2
69	CD	28
64.5	CD	1
knowledge	NN	16
two-letter	JJ	1
consonant	JJ	1
sound	NNS	6
sounds	NNS	6
exclusion	NN	11
contain	VBZ	14
contains	VBZ	14
example	NNS	6
examples	NNS	6
match	NNS	1
matches	NNS	1
rick	NNP	7
brownell	NNP	2
messrs.	NNPS	14
ignore	VBG	19
ignoring	VBG	19
need	NN	65
format	NN	5
scrupulously	RB	1
avoid	VBP	4
replicate	VBG	2
replicating	VBG	2
deny	VB	20
publication	NN	22
random	NNP	13
outraged	JJ	2
advisory	NN	3
represent	VBD	20
represented	VBD	20
parallel	JJ	5
ctbs	NNP	1
*t*-108	-NONE-	4
*t*-109	-NONE-	3
unaware	JJ	4
discontinue	VB	3
alleghany	NNP	2
sacramento	NNP	21
saving	NNPS	23
savings	NNPS	23
loan	NNP	59
h.n.	NNP	1
frances	NNP	2
c.	NNP	61
berger	NNP	3
foundation	NNP	21
sacramento-based	JJ	1
s&l	NN	20
*t*-110	-NONE-	3
44	CD	76
office	NNS	96
offices	NNS	96
north	JJ	26
central	JJ	77
service	NNS	248
services	NNS	248
ancillary	JJ	2
human	NNP	16
service	NNPS	50
services	NNPS	50
plan	VBZ	188
plans	VBZ	188
moratorium	NN	5
fetal-tissue	JJ	9
transplant	NNS	16
transplants	NNS	16
transplantation	NN	2
fetal	JJ	4
tissue	NN	14
human	NNS	13
humans	NNS	13
juvenile	JJ	1
diabetes	NN	3
degenerative	JJ	1
alzheimer	NNP	2
parkinson	NNP	1
huntington	NNP	4
anti-abortionists	NNS	7
oppose	VBP	20
therapy	NNS	2
therapies	NNS	2
abortion	NNS	30
abortions	NNS	30
mason	NNP	21
secretary	NN	73
health	NN	156
transplant	NN	5
continue	VBN	54
continued	VBN	54
indefinitely	RB	9
wo	MD	262
stop	VB	75
privately	RB	43
fund	VBN	18
funded	VBN	18
tissue-transplant	JJ	1
federally	RB	18
*t*-111	-NONE-	3
involve	VB	24
hhs	NNP	7
louis	NNP	47
sullivan	NNP	20
*t*-112	-NONE-	3
letter	NN	97
acting	JJ	3
institute	NNPS	9
institutes	NNPS	9
threaten	VBN	21
threatened	VBN	21
controversy	NN	29
implication	NNS	22
implications	NNS	22
implant	VB	1
brain	NN	30
patient	NN	12
suffering	NN	7
parkinson	NNPS	1
scientific	JJ	37
ethical	JJ	11
majority	NN	111
nih-appointed	JJ	1
panel	NN	68
recommend	VBD	16
recommended	VBD	16
carefully	RB	21
controlled	JJ	5
embroil	VBN	4
embroiled	VBN	4
anti-abortion	JJ	12
oppose	VB	11
dispute	NN	59
hamper	VBN	13
hampered	VBN	13
administration	NN	230
recruit	VB	1
prominent	JJ	19
doctor	NNS	25
doctors	NNS	25
fill	VB	28
prestigious	JJ	11
post	NNS	25
posts	NNS	25
helm	NN	5
nih	NNP	16
center	NNPS	5
centers	NNPS	5
disease	NNP	4
withdraw	VBN	15
withdrawn	VBN	15
name	NNS	53
names	NNS	53
consideration	NN	29
view	NNS	38
views	NNS	38
antonio	NNP	15
novello	NNP	2
nominate	VBD	2
nominated	VBD	2
*t*-113	-NONE-	3
serve	VB	39
surgeon	NN	4
reportedly	RB	23
assure	VBN	11
assured	VBN	11
oppose	VBZ	12
opposes	VBZ	12
child	NNP	6
development	NNP	76
charge	VBN	47
charged	VBN	47
impose	VBG	11
imposing	VBG	11
ideological	JJ	11
defuse	VB	3
head	VB	22
cdc	NNP	3
judge	VBN	4
judged	VBN	4
excellence	NN	1
disturb	VBZ	2
disturbs	VBZ	2
move	VBZ	21
moves	VBZ	21
uncharted	JJ	4
*ich*-4	-NONE-	46
judgment	NNS	8
judgments	NNS	8
application	NNS	38
applications	NNS	38
myron	NNP	4
genel	NNP	2
associate	NN	12
dean	NN	2
yale	NNP	16
medical	NNP	60
debate	NN	64
polarize	VBN	1
polarized	VBN	1
mechanism	NN	13
exist	VBZ	9
exists	VBZ	9
find	VBG	40
finding	VBG	40
middle	JJ	14
conduct	VBG	17
conducting	VBG	17
funded	JJ	5
warn	VBZ	14
warns	VBZ	14
discourage	VB	5
unavailability	NN	1
climate	NN	25
visible	JJ	19
foundation	NNS	9
foundations	NNS	9
flap	NN	4
tissue	NNS	4
tissues	NNS	4
front	NNS	7
fronts	NNS	7
result	VB	53
regenerate	VB	2
damaged	JJ	14
gene	NNS	42
genes	NNS	42
*t*-114	-NONE-	3
cause	VBP	6
*t*-115	-NONE-	3
down	NNP	2
syndrome	NN	11
cause	NN	35
mental	JJ	9
retardation	NN	1
summary	NN	7
rekindle	VBN	1
rekindled	VBN	1
hope	NN	46
allow	VB	106
interstate	JJ	17
banking	NN	145
boost	VBD	31
boosted	VBD	31
over-the-counter	JJ	83
slightly	RB	146
lackluster	JJ	19
1.01	CD	4
456.64	CD	1
paltry	JJ	4
118.6	CD	1
inauspicious	JJ	1
beginning	NN	42
turnover	NN	35
daily	JJ	86
133.8	CD	2
busy	JJS	8
busiest	JJS	8
average	VBD	17
averaged	VBD	17
roughly	RB	66
145	CD	15
big	JJS	151
biggest	JJS	151
nonfinancial	JJ	3
gain	VBD	131
gained	VBD	131
1.39	CD	4
446.62	CD	1
modestly	RB	23
1.28	CD	3
449.04	CD	1
*t*-116	-NONE-	3
track	VBZ	12
tracks	VBZ	12
jump	VBD	106
jumped	VBD	106
3.23	CD	5
436.01	CD	1
connecticut	NNP	30
trust	NNP	126
longer	RB	52
permit	VB	21
region	NNS	18
regions	NNS	18
merge	VB	24
massachusetts	NNP	39
merge	VBD	8
merged	VBD	8
bank	VBG	15
banking	VBG	15
trader	NNS	397
traders	NNS	397
real-estate	NN	66
loan	NN	174
unattractive	JJ	3
takeover	NN	261
target	NNS	30
targets	NNS	30
speculator	NNS	27
speculators	NNS	27
anticipate	VBG	7
anticipating	VBG	7
approve	VB	34
permit	VBG	7
permitting	VBG	7
immediately	RB	73
bid	VBD	16
*t*-117	-NONE-	3
water	NN	89
saw	VBD	70
uptick	VB	1
jennison	NNP	5
head	JJ	3
trader	NN	87
otc	NNP	72
beneficiary	NN	4
bancorp	NNP	16
*t*-118	-NONE-	3
3\/4	CD	251
agree	VBN	93
agreed	VBN	93
buy-out	NN	188
indicate	VBN	24
indicated	VBN	24
*t*-119	-NONE-	3
expire	VBZ	24
expires	VBZ	24
ed	NNP	15
macheski	NNP	1
wilton	NNP	1
*t*-120	-NONE-	3
green	JJ	15
fare	VBD	9
fared	VBD	9
return	VBN	25
returned	VBN	25
favor	VB	12
constitution	NNP	28
7\/8	CD	132
1\/4	CD	191
sign	VBN	38
signed	VBN	38
merger	NN	108
wfrr	NNP	1
l.p.	NNP	5
ghkm	NNP	1
acquire	VBN	83
acquired	VBN	83
273.5	CD	2
*t*-121	-NONE-	3
centerbank	NNP	1
5\/8	CD	142
nesb	NNP	3
london-based	JJ	14
pennview	NNP	1
leap	VBD	8
leapt	VBD	1
univest	NNP	1
25.50	CD	2
third-quarter	JJ	236
70.7	CD	2
89.9	CD	2
pretax	JJ	66
related	JJ	32
mobile	JJ	8
finance	VBG	34
financing	VBG	34
dan	NNP	16
nelms	NNP	1
one-time	JJ	47
substantially	RB	60
eliminate	VBZ	5
eliminates	VBZ	5
loss	NNS	284
losses	NNS	284
